cluster_id,signal_count,state_ratio,state_count,category_count,source_count,source_type_count,span_hours,burstiness,has_state,has_trusted,is_mixed,label,label_source,label_confidence,hostile_narrative,operation,is_state_origin
6276,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6277,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6278,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6279,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6280,2,0.0,0,2,1,2,71.24,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6281,2,0.0,0,1,1,2,0.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6282,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6283,4,0.0,0,1,2,1,66.78,0.1716,0,1,0,unlabeled,unlabeled,0,,,False
6284,2,0.5,1,2,1,1,19.48,-1.0,1,1,1,unlabeled,unlabeled,0,,,True
6285,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6286,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6287,2,0.0,0,2,1,1,2.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6288,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6289,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6290,2,0.0,0,2,1,1,2.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6291,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6292,2,0.0,0,2,1,1,2.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6293,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6294,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6295,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6296,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6297,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6298,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6299,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6300,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6301,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6302,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6303,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6304,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6305,2,1.0,2,1,1,1,13.86,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
6306,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6307,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6308,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6309,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6310,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6311,2,0.0,0,1,1,1,14.23,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6312,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6313,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6314,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6315,15,0.9333,14,2,1,1,229.63,0.3025,1,1,1,unlabeled,unlabeled,0,,,True
6316,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6317,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6318,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6319,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6320,2,0.0,0,1,0,1,29.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6321,9,0.0,0,1,0,1,133.04,0.3035,0,1,0,unlabeled,unlabeled,0,,,False
6322,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6323,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6324,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6325,3,0.0,0,2,2,1,2.0,0.0,0,1,0,unlabeled,unlabeled,0,,,False
6326,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6327,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6328,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6329,3,0.0,0,3,1,1,3.73,-0.8639,0,1,0,unlabeled,unlabeled,0,,,False
6330,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6331,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6332,2,0.0,0,1,1,1,7.08,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6333,2,0.0,0,1,2,1,81.6,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6334,2,0.0,0,1,2,1,0.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6335,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6336,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6337,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6338,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6339,3,0.0,0,2,1,1,6.82,-0.0309,0,1,0,unlabeled,unlabeled,0,,,False
6340,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6341,2,0.0,0,1,2,1,0.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6342,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6343,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6344,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6345,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6346,4,0.75,3,1,2,1,290.37,-0.1543,1,0,0,unlabeled,unlabeled,0,,,True
6347,2,0.0,0,2,1,1,0.21,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6348,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6349,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6350,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6351,2,0.0,0,1,0,1,8.98,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6352,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6353,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6354,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6355,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6356,2,0.0,0,2,1,1,1.65,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6357,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6358,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6359,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6360,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6361,2,0.0,0,1,0,1,95.74,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6362,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6363,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6364,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6365,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6366,3,0.0,0,1,1,2,314.01,-0.0075,0,1,0,unlabeled,unlabeled,0,,,False
6367,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6368,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6369,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6370,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6371,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6372,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6373,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6374,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6375,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6376,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6377,4,1.0,4,1,1,1,250.25,0.0802,1,0,0,unlabeled,unlabeled,0,,,True
6378,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6379,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6380,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6381,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6382,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6383,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6384,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6385,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6386,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6387,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6388,2,0.0,0,1,2,1,0.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6389,2,0.0,0,1,2,1,0.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6390,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6391,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6392,3,0.0,0,2,2,1,220.93,0.0,0,1,0,unlabeled,unlabeled,0,,,False
6393,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6394,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6395,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6396,2,0.0,0,2,1,1,2.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6397,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6398,3,1.0,3,1,1,1,4.27,-0.6507,1,0,0,unlabeled,unlabeled,0,,,True
6399,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6400,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6401,2,0.0,0,0,2,2,3.83,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
6402,3,0.0,0,0,3,2,1.8,-0.133,0,0,0,clean,framing_analysis,0.9,,,True
6403,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6404,2,0.0,0,0,2,1,4.56,-1.0,0,0,0,unlabeled,unlabeled,0,,,True
6405,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6406,7,0.0,0,0,6,1,31.13,-0.0276,0,0,0,unlabeled,unlabeled,0,,,True
6407,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6408,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6409,6,0.0,0,0,6,2,3.43,-0.054,0,0,0,unlabeled,unlabeled,0,,,False
6410,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6411,2,0.0,0,0,2,1,0.64,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
6412,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6413,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6414,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6415,2,0.0,0,0,0,1,0.56,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
6416,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6417,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6418,4,0.0,0,0,2,1,8.22,0.1716,0,0,0,unlabeled,unlabeled,0,,,False
6419,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6420,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6421,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6422,4,0.0,0,0,3,2,7.09,-0.1941,0,0,0,unlabeled,unlabeled,0,,,False
6423,2,0.0,0,0,2,1,0.48,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
6424,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6425,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6426,2,0.0,0,0,2,2,3.1,-1.0,0,0,0,unlabeled,unlabeled,0,,,True
6427,2,0.0,0,0,2,2,3.14,-1.0,0,0,0,unlabeled,unlabeled,0,,,True
6428,3,0.0,0,0,2,1,13.47,-0.5627,0,0,0,unlabeled,unlabeled,0,,,False
6429,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6430,2,0.0,0,0,2,1,0.0,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
6431,2,0.0,0,0,2,1,3.75,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
6432,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6433,5,0.0,0,0,5,2,7.52,-0.1627,0,0,0,unlabeled,unlabeled,0,,,False
6434,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6435,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6436,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6437,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6438,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6439,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6440,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6441,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6442,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6443,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6444,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6445,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6446,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6447,2,0.0,0,2,1,1,2.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6448,4,0.0,0,0,2,1,24.0,-0.4538,0,0,0,unlabeled,unlabeled,0,,,True
6449,7,0.0,0,0,1,1,190.14,-0.1966,0,0,0,unlabeled,unlabeled,0,,,False
6450,3,0.0,0,0,2,1,49.25,-0.003,0,0,0,unlabeled,unlabeled,0,,,True
6451,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6452,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6453,3,0.0,0,0,2,1,1.87,-0.4003,0,0,0,unlabeled,unlabeled,0,,,True
6454,3,0.0,0,0,2,1,10.79,-0.352,0,0,0,unlabeled,unlabeled,0,,,True
6455,9,0.0,0,0,6,1,1.23,-0.1838,0,0,0,unlabeled,unlabeled,0,,,False
6456,6,0.0,0,0,5,2,6.13,0.0059,0,0,0,unlabeled,unlabeled,0,,,True
6457,4,0.0,0,0,2,1,35.46,0.0117,0,0,0,unlabeled,unlabeled,0,,,True
6458,2,0.0,0,0,2,1,19.29,-1.0,0,0,0,unlabeled,unlabeled,0,,,True
6459,5,0.0,0,0,4,1,4.44,-0.4332,0,0,0,unlabeled,unlabeled,0,,,True
6460,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6461,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6462,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6463,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6464,9,0.0,0,0,6,1,49.01,-0.0037,0,0,0,unlabeled,unlabeled,0,,,True
6465,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6466,7,0.0,0,0,5,1,3.46,0.2709,0,0,0,unlabeled,unlabeled,0,,,False
6467,9,0.0,0,0,1,1,53.18,0.0021,0,0,0,unlabeled,unlabeled,0,,,False
6468,2,0.0,0,0,2,1,0.72,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
6469,2,0.0,0,0,1,1,11.66,-1.0,0,0,0,unlabeled,unlabeled,0,,,True
6470,2,0.0,0,0,2,1,16.08,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
6471,2,0.0,0,0,1,1,6.43,-1.0,0,0,0,unlabeled,unlabeled,0,,,True
6472,3,0.0,0,1,3,2,90.95,-0.0136,0,1,0,unlabeled,unlabeled,0,,,False
6473,3,0.0,0,0,3,1,3.57,-0.5279,0,0,0,unlabeled,unlabeled,0,,,True
6474,15,0.0,0,0,7,1,50.64,0.4905,0,0,0,clean,framing_analysis,0.7,,,False
6475,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6476,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6477,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6478,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6479,3,0.0,0,0,3,1,44.23,-0.2464,0,0,0,unlabeled,unlabeled,0,,,True
6480,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6481,3,0.0,0,0,1,1,16.73,-0.5447,0,0,0,unlabeled,unlabeled,0,,,False
6482,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6483,3,0.0,0,0,3,1,9.64,-0.0958,0,0,0,unlabeled,unlabeled,0,,,True
6484,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6485,4,0.0,0,0,3,1,10.55,0.1513,0,0,0,unlabeled,unlabeled,0,,,False
6486,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6487,2,0.0,0,0,2,1,4.0,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
6488,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6489,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6490,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6491,10,0.0,0,0,7,1,14.31,0.4228,0,0,0,unlabeled,unlabeled,0,,,False
6492,7,0.0,0,0,5,1,49.13,0.2304,0,0,0,unlabeled,unlabeled,0,,,False
6493,3,0.0,0,0,2,1,10.92,-0.0031,0,0,0,unlabeled,unlabeled,0,,,True
6494,2,0.0,0,0,1,1,3.77,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
6495,2,0.0,0,0,1,1,29.72,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
6496,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6497,6,0.0,0,1,3,2,141.97,-0.0517,0,1,0,unlabeled,unlabeled,0,,,False
6498,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6499,7,0.0,0,0,5,1,49.23,-0.2233,0,0,0,unlabeled,unlabeled,0,,,True
6500,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6501,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6502,5,0.0,0,0,1,1,51.94,-0.1138,0,0,0,unlabeled,unlabeled,0,,,False
6503,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6504,5,0.0,0,0,1,1,49.53,-0.2244,0,0,0,unlabeled,unlabeled,0,,,True
6505,3,0.0,0,0,3,1,11.23,-0.059,0,0,0,unlabeled,unlabeled,0,,,True
6506,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6507,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6508,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6509,4,0.0,0,0,3,1,29.56,0.0952,0,0,0,unlabeled,unlabeled,0,,,True
6510,3,0.0,0,0,1,1,4.42,-0.7454,0,0,0,unlabeled,unlabeled,0,,,True
6511,3,0.0,0,0,3,1,0.16,-0.0089,0,0,0,unlabeled,unlabeled,0,,,False
6512,7,0.0,0,0,7,1,8.35,0.3038,0,0,0,unlabeled,unlabeled,0,,,False
6513,3,0.0,0,0,2,1,2.12,-0.5121,0,0,0,unlabeled,unlabeled,0,,,True
6514,6,0.0,0,0,6,1,100.58,-0.1326,0,0,0,unlabeled,unlabeled,0,,,False
6515,7,0.0,0,0,6,1,25.01,0.3559,0,0,0,unlabeled,unlabeled,0,,,True
6516,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6517,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6518,11,0.0,0,0,10,1,21.69,0.4793,0,0,0,unlabeled,unlabeled,0,,,False
6519,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6520,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6521,4,0.0,0,0,4,1,20.96,0.1255,0,0,0,unlabeled,unlabeled,0,,,True
6522,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6523,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6524,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6525,2,0.0,0,0,2,1,0.0,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
6526,2,0.0,0,0,2,1,28.58,-1.0,0,0,0,unlabeled,unlabeled,0,,,True
6527,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6528,3,0.0,0,0,2,1,40.57,-0.0147,0,0,0,unlabeled,unlabeled,0,,,False
6529,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6530,2,0.0,0,0,1,1,27.06,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
6531,3,0.0,0,0,3,1,0.57,-0.2524,0,0,0,unlabeled,unlabeled,0,,,False
6532,4,0.0,0,0,3,1,44.84,0.1228,0,0,0,unlabeled,unlabeled,0,,,False
6533,7,0.0,0,0,7,1,46.83,0.3696,0,0,0,unlabeled,unlabeled,0,,,False
6534,3,0.0,0,0,2,1,45.13,-0.0324,0,0,0,unlabeled,unlabeled,0,,,False
6535,2,0.5,1,1,2,2,5.39,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
6536,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6537,9,0.0,0,0,2,1,74.01,-0.2167,0,0,0,unlabeled,unlabeled,0,,,True
6538,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6539,2,0.5,1,1,2,2,9.65,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
6540,7,0.0,0,0,7,1,18.0,0.3327,0,0,0,unlabeled,unlabeled,0,,,True
6541,4,0.0,0,0,4,1,1.25,-0.0489,0,0,0,unlabeled,unlabeled,0,,,False
6542,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6543,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6544,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6545,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6546,6,0.0,0,0,5,1,58.16,-0.0115,0,0,0,unlabeled,unlabeled,0,,,True
6547,3,0.0,0,1,3,2,1.69,-0.01,0,1,0,unlabeled,unlabeled,0,,,False
6548,10,0.8,8,2,1,1,97.49,0.2959,1,1,1,unlabeled,unlabeled,0,,,True
6549,2,0.0,0,0,1,1,0.12,-1.0,0,0,0,unlabeled,unlabeled,0,,,True
6550,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6551,2,0.5,1,1,2,2,0.57,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
6552,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6553,15,0.9333,14,2,1,1,136.08,0.1576,1,1,1,unlabeled,unlabeled,0,,,True
6554,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6555,3,1.0,3,1,1,1,91.41,-0.165,1,0,0,unlabeled,unlabeled,0,,,True
6556,3,0.0,0,0,2,1,31.9,-0.0265,0,0,0,unlabeled,unlabeled,0,,,True
6557,15,1.0,15,1,1,1,43.12,0.1479,1,0,0,unlabeled,unlabeled,0,,,True
6558,15,1.0,15,1,1,1,74.15,0.2223,1,0,0,unlabeled,unlabeled,0,,,True
6559,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6560,2,1.0,2,1,1,1,16.45,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
6561,6,1.0,6,1,1,1,80.38,0.0481,1,0,0,unlabeled,unlabeled,0,,,True
6562,5,0.8,4,2,1,1,82.15,-0.0055,1,1,1,unlabeled,unlabeled,0,,,True
6563,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6564,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6565,7,0.8571,6,2,1,1,119.17,0.0485,1,1,1,unlabeled,unlabeled,0,,,True
6566,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6567,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6568,15,0.6667,10,2,3,2,149.77,0.1446,1,1,1,unlabeled,unlabeled,0,,,True
6569,6,1.0,6,1,1,1,71.12,0.0175,1,0,0,unlabeled,unlabeled,0,,,True
6570,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6571,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6572,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6573,10,0.9,9,2,1,1,117.74,-0.0056,1,1,1,unlabeled,unlabeled,0,,,True
