id,cluster_id,first_signal_id,first_source,first_category,first_title,first_published,signal_count,category_count,categories,is_state_origin,created_at
721,6633,242846,rss:rss,ru_state,Топливный резервуар повреждён в результате инцидента с БПЛА в аэропорту Дубая,2026-03-16 00:33:35+00,6,1,{ru_state},t,2026-03-22 19:43:03.021284+00
722,6618,568676,rss:rss,ru_state,Роспотребнадзор: заболеваемость ОРВИ и гриппом в России снижается,2026-03-16 21:07:25+00,5,1,{ru_state},t,2026-03-22 19:43:03.021284+00
723,6630,85678,rss:rss,ru_state,Трамп призвал получающие нефть через Ормузский пролив страны позаботиться о пути,2026-03-14 19:42:10+00,12,1,{ru_state},t,2026-03-22 19:43:03.021284+00
724,6614,374378,rss:rss,ru_state,Суд в Москве отложил кассацию УК «Первая» к Euroclear на 138 млрд рублей,2026-03-16 09:22:44+00,4,1,{ru_state},t,2026-03-22 19:43:03.021284+00
725,6623,308524,rss:rss,ru_state,МИД: Россия ответит на любое посягательство на здания дипмиссий на Украине,2026-03-16 05:17:34+00,7,2,"{ru_state,trusted}",t,2026-03-22 19:43:03.021284+00
726,6565,85692,rss:rss,ru_state,Подозреваемый в убийстве москвички отпросился с тренировок для поездки в столицу,2026-03-14 19:18:46+00,7,1,{ru_state},t,2026-03-22 19:43:03.021284+00
727,6626,209733,rss:rss,ru_state,Собянин сообщил об уничтожении восьми летевших на Москву беспилотников,2026-03-16 00:09:30+00,2,1,{ru_state},t,2026-03-22 19:43:03.021284+00
728,6612,770116,rss:rss,ru_state,Мужчина ранил четырёх полицейских в Крыму,2026-03-17 08:47:34+00,3,1,{ru_state},t,2026-03-22 19:43:03.021284+00
729,6632,374384,rss:rss,ru_state,Правительство утвердило список профессий для технологического лидерства России,2026-03-16 09:13:58+00,2,1,{ru_state},t,2026-03-22 19:43:03.021284+00
730,6641,118545,rss:rss,ru_state,В Иране заявили о задержании 500 человек по подозрению в шпионаже,2026-03-15 19:04:11+00,2,1,{ru_state},t,2026-03-22 19:43:03.021284+00
731,5281,29482,rss:rss,russian_state,Лукашенко поздравил белорусок с 8 марта,2026-03-08 04:22:29+00,13,2,"{russian_state,ru_state}",t,2026-03-22 19:43:03.021284+00
732,6608,803991,rss:rss,trusted,President Zelensky arrives in London,2026-03-17 11:42:00+00,2,1,{trusted},f,2026-03-22 19:43:03.021284+00
733,6631,374318,rss:rss,ru_state,Специалист Мищенко: цены на съём жилья в домах бизнес-класса снижаются,2026-03-16 09:55:04+00,3,1,{ru_state},t,2026-03-22 19:43:03.021284+00
734,6619,85687,rss:rss,ru_state,"Экономист Стиглиц заявил, что Трамп «бросил гранату» в экономику США",2026-03-14 19:33:05+00,15,1,{ru_state},t,2026-03-22 19:43:03.021284+00
735,6640,47437,rss:rss,russian_state,CBS: США могли ударить по школе в Иране из-за устаревших данных разведки,2026-03-09 03:49:15+00,15,2,"{russian_state,ru_state}",t,2026-03-22 19:43:03.021284+00
736,6643,85625,rss:rss,ru_state,Bild: АдГ планирует открывать пивные в деревнях для работы с избирателями,2026-03-14 22:53:34+00,2,1,{ru_state},t,2026-03-22 19:43:03.021284+00
737,6613,85670,rss:rss,ru_state,В Тульской области двое детей выпали из окна квартиры на пятом этаже,2026-03-14 19:51:14+00,9,1,{ru_state},t,2026-03-22 19:43:03.021284+00
738,6615,466322,rss:rss,ru_state,На Солнце произошла крупная вспышка с выбросом плазмы в сторону Земли,2026-03-16 15:24:19+00,8,1,{ru_state},t,2026-03-22 19:43:03.021284+00
739,6635,209725,rss:rss,ru_state,В районе аэропорта Дубая возник пожар из-за инцидента с БПЛА,2026-03-16 00:13:46+00,4,1,{ru_state},t,2026-03-22 19:43:03.021284+00
740,6642,85715,rss:rss,ru_state,МО: за десять часов над регионами России уничтожены 280 БПЛА ВСУ,2026-03-14 18:32:15+00,15,1,{ru_state},t,2026-03-22 19:43:03.021284+00
741,6638,85648,rss:rss,ru_state,"Депутат Скороход рассказала, как ТЦК поймали бойца «Альфы» СБУ",2026-03-14 20:29:13+00,5,2,"{ru_state,trusted}",t,2026-03-22 19:43:03.021284+00
742,6624,440664,rss:rss,ru_state,"Axios: союзники США ожидают, что конфликт с Ираном продлится до сентября",2026-03-16 14:05:18+00,2,1,{ru_state},t,2026-03-22 19:43:03.021284+00
743,6628,408067,rss:rss,ru_state,«Единая Россия» и фонд «Ветераны СВО и КТО» передали спецтехнику бойцам,2026-03-16 10:46:05+00,7,1,{ru_state},t,2026-03-22 19:43:03.021284+00
744,6621,374307,rss:rss,ru_state,Блогер Лерчек перенесла операцию по удалению новообразования в позвонках,2026-03-16 09:59:02+00,5,1,{ru_state},t,2026-03-22 19:43:03.021284+00
745,6648,2281012,rss:rss,estonian_media,Kuuba minister: valmistume võimalikuks USA rünnakuks,2026-03-22 15:40:00+00,2,2,"{baltic_media,estonian_media}",f,2026-03-22 19:43:03.021284+00
746,5928,68706,rss:rss,estonian_media,Стубб: Финляндия не собирается становиться ядерной державой,2026-03-13 13:23:00+00,7,3,"{estonian_media,russian_state,ru_state}",f,2026-03-22 19:43:03.021284+00
747,6534,2040181,nexta_live,unverified_media,"Протесты в России: у фермеров отбирают скот, как при коммунистах В Новосибирской области фермеры устроили протесты…",2026-03-20 13:48:08+00,3,2,"{unverified_commentator,unverified_media}",f,2026-03-22 19:43:03.021284+00
748,5625,636246,rss:rss,russian_state,Президент Финляндии выразил обеспокоенность смещением внимания США с Украины на Иран,2026-03-17 00:42:00+00,11,6,"{estonian_media,ru_proxy,russian_independent,russian_state,ru_state,trusted}",t,2026-03-22 19:43:03.021284+00
749,6455,2268341,operativnoZSU,unverified_anonymous,"У Києві на Троєщині сильна пожежа

Повідомляється про горіння, імовірно, складських приміщень поблизу ТЦ…",2026-03-22 13:59:19+00,4,3,"{ru_proxy,unverified_anonymous,unverified_media}",f,2026-03-22 19:43:03.021284+00
750,6659,2254089,RVvoenkor,ru_proxy,"‼️🇮🇷🇺🇸 Эпичное падение горящего американского MQ-9 Reaper, сбитого Ираном

▪️Американский дрон был сбит в районе порта…",2026-03-22 11:48:00+00,2,1,{ru_proxy},t,2026-03-22 19:43:03.021284+00
751,6677,2222585,colonel_cassad,ru_proxy,Лидер демократов в Палате представителей США Хаким Джеффрис призвал к смене политического режима в Америке из-за…,2026-03-22 07:25:17+00,2,1,{ru_proxy},t,2026-03-22 19:43:03.021284+00
752,6652,2238385,suspilne_news,trusted,"У Кривому Розі чутно звуки вибуху, повідомляють наші кореспонденти.",2026-03-22 09:31:37+00,2,1,{trusted},f,2026-03-22 19:43:03.021284+00
753,6666,2222363,sternenko,unverified_commentator,"Стрім о 12:00
https://youtube.com/live/ABQNII1vikA",2026-03-22 08:12:01+00,2,1,{unverified_commentator},f,2026-03-22 19:43:03.021284+00
754,6667,2121213,operativnoZSU,unverified_anonymous,"❗️Друзі, просимо вечірній донат на збір🙏

👉 🫙 https://send.monobank.ua/jar/3tAnHHFHVJ

🏦Номер картки…",2026-03-21 19:30:19+00,2,1,{unverified_anonymous},f,2026-03-22 19:43:03.021284+00
755,5418,1540535,rss:gdelt,"",GDELT [Baltiysk-naval]: The Latest : Trump threatens to strike world largest gas field if Iran attacks Qatar again,2026-03-19 06:45:00+00,15,6,"{ru_proxy,russian_language_ee,trusted,unverified_anonymous,unverified_commentator,unverified_media}",f,2026-03-22 19:43:03.021284+00
756,6680,2201282,rss:rss,russian_state,Стало известно об исчезновении украинских военных после обучения в Польше,2026-03-22 04:59:00+00,2,1,{russian_state},t,2026-03-22 19:43:03.021284+00
757,5363,29955,rss:rss,russian_state,В Ростовской области отразили атаку дронов,2026-03-08 01:36:00+00,14,2,"{russian_state,ru_state}",t,2026-03-22 19:43:03.021284+00
758,6681,2153673,colonel_cassad,ru_proxy,Оборонная стратегия Италии в области искусственного интеллекта 2026 (IA e Difesa - Strategia della Difesa in materia di…,2026-03-21 23:03:01+00,2,1,{ru_proxy},t,2026-03-22 19:43:03.021284+00
759,6087,109199,rss:rss,russian_independent,Как закончится война в Иране? И к каким последствиям она может привести для всего мира? Анализ Riddle Russia,2026-03-15 05:59:07+00,4,4,"{ru_proxy,russian_independent,unverified_anonymous,unverified_media}",f,2026-03-22 19:43:03.021284+00
760,6689,2093707,suspilne_news,trusted,"Врятував життя чотирьох людей: у столичному Охматдиті лікарі провели коридором пошани 13-річного Івана, який став…",2026-03-21 13:50:09+00,2,2,"{trusted,unverified_anonymous}",f,2026-03-22 19:43:03.021284+00
761,6479,2040042,dva_majors,ru_proxy,"Короче, пишу как есть.

По Купянску говорят, что в центре города ВСУ заняли ЦРБ и убили остававшихся там пацанов,…",2026-03-20 11:49:20+00,3,1,{ru_proxy},t,2026-03-22 19:43:03.021284+00
762,6702,2093561,lachentyt,unverified_anonymous,"Уже в понеділок пройде конкурс на нового голову Митної служби. І там — просто жесть.

Поки всі думають, що основна…",2026-03-20 18:30:27+00,2,1,{unverified_anonymous},f,2026-03-22 19:43:03.021284+00
763,6705,460955,rss:telegram,"","🇧🇾🇱🇹 Литовских перевозчиков бросили. Свои.В прошлый вторник, 11 марта, истёк срок, после которого Бе…",2026-03-16 15:04:24+00,2,1,{ru_state},f,2026-03-22 19:43:03.021284+00
764,6709,2039676,gerashchenko,unverified_commentator,"🛤 Вагон-платформа впереди – для потенциального разминирования, антидроновые сетки и плиты – для защиты машинистов: так…",2026-03-20 11:48:01+00,2,1,{unverified_commentator},f,2026-03-22 19:43:03.021284+00
765,6690,2093509,truexanewsua,unverified_anonymous,"😐В Одесі скасували весілля, бо нареченого мобілізували, — місцеві ЗМІ.

ТРУХА⚡️Україна | Надіслати новину",2026-03-21 14:16:40+00,3,2,"{unverified_anonymous,unverified_media}",f,2026-03-22 19:43:03.021284+00
766,5123,2093587,insider_ua,unverified_anonymous,"Прилет иранской баллистики по Димоне (Израиль)

INSIDER UA | Прислать контент",2026-03-21 17:08:07+00,11,4,"{ru_proxy,trusted,unverified_anonymous,unverified_media}",f,2026-03-22 19:43:03.021284+00
767,6703,2039568,lachentyt,unverified_anonymous,Нацполіція проводить 70 обшуків у медзакладах по Україні через схеми розкрадання бюджетних коштів на лікування.…,2026-03-20 06:28:52+00,2,1,{unverified_anonymous},f,2026-03-22 19:43:03.021284+00
